flat_id,id,building_id,floor,is_apartment,kitchen_area,living_area,rooms,studio,total_area,build_year,building_type_int,latitude,longitude,ceiling_height,flats_count,floors_total,has_elevator,target
27.0,827,18461.0,7,0,9.0,32.0,2,0,53.59999847412109,2002,4,55.546016693115234,37.53932189941406,2.640000104904175,387,14,1,7590000
28.0,828,21647.0,16,0,12.5,25.0,1,0,55.29999923706055,2010,4,55.647090911865234,37.503074645996094,2.700000047683716,416,16,1,15600000
29.0,829,7535.0,2,0,6.0,35.0,3,0,57.0,1968,1,55.63606643676758,37.663082122802734,2.640000104904175,214,9,1,8550000
30.0,830,11768.0,6,0,6.400000095367432,21.0,1,0,34.400001525878906,1976,4,55.87042999267578,37.59560775756836,2.640000104904175,139,9,1,6400000
33.0,832,9011.0,7,0,6.5,21.0,1,0,36.0,1970,4,55.8257942199707,37.82318878173828,2.640000104904175,212,9,1,5600000
35.0,833,8873.0,2,0,6.0,42.0,3,0,59.0,1970,4,55.67362976074219,37.7212028503418,2.640000104904175,212,9,1,8700000
36.0,834,3854.0,5,0,5.800000190734863,19.0,1,0,31.399999618530277,1961,1,55.89414596557617,37.53007507324219,2.5999999046325684,60,5,0,6600000
37.0,835,3642.0,5,0,6.179999828338623,29.5,2,0,44.52000045776367,1961,1,55.7061882019043,37.74094772338867,2.640000104904175,60,5,0,9000000
40.0,836,9547.0,7,0,10.0,20.0,1,0,38.0,1971,4,55.8066291809082,37.8065071105957,2.640000104904175,98,14,1,6400000
43.0,839,10922.0,4,0,6.5,42.0,3,0,60.040000915527344,1974,4,55.86589050292969,37.58904266357422,2.5,574,12,1,14000000
45.0,841,18677.0,1,0,12.0,0.0,3,0,78.30000305175781,2002,4,55.99132537841797,37.226375579833984,2.640000104904175,302,14,1,14800000
47.0,842,17457.0,1,0,10.0,45.20000076293945,3,0,74.19999694824219,1999,4,55.66089630126953,37.747066497802734,2.640000104904175,463,17,1,8210000
50.0,844,19837.0,10,0,9.699999809265137,30.600000381469727,2,0,51.29999923706055,2005,4,55.717655181884766,37.895267486572266,2.740000009536743,311,14,1,8750000
51.0,845,7948.0,1,0,9.899999618530272,19.600000381469727,1,0,36.0,1968,6,55.66733551025391,37.620906829833984,2.700000047683716,81,12,1,11800000
52.0,846,17822.0,9,0,8.0,19.100000381469727,1,0,37.79999923706055,2000,4,55.74423599243164,37.68052673339844,2.700000047683716,199,17,1,11300000
54.0,848,8535.0,12,0,6.0,28.0,2,0,39.0,1969,6,55.62545394897461,37.65451049804688,2.640000104904175,84,12,1,7800000
55.0,849,16479.0,1,0,9.0,36.0,2,0,56.0,1996,4,55.53418731689453,37.52409362792969,2.640000104904175,119,9,1,11900000
57.0,851,12433.0,7,0,6.699999809265137,18.0,1,0,33.0,1978,4,55.85441207885742,37.61460876464844,2.640000104904175,144,9,1,8900000
59.0,852,23302.0,8,0,16.0,11.0,1,0,35.0,2016,2,55.565208435058594,37.47708511352539,2.700000047683716,361,25,1,9500000
62.0,855,13929.0,6,0,9.199999809265137,33.0,2,0,55.0,1983,4,55.8156623840332,37.40022659301758,2.640000104904175,574,16,1,11100000
63.0,856,14631.0,9,0,10.5,32.0,2,0,58.0,1986,4,55.77006149291992,37.4108772277832,2.640000104904175,326,17,1,12750000
64.0,857,15301.0,2,0,9.0,54.0,4,0,85.0,1989,4,55.856178283691406,37.449703216552734,2.640000104904175,132,12,1,18350000
65.0,858,16102.0,16,0,9.0,20.0,1,0,39.0,1994,4,55.84398651123047,37.36441802978516,2.700000047683716,257,17,1,9990000
66.0,859,19330.0,6,0,6.900000095367432,18.899999618530277,1,0,36.5,2004,4,55.60205841064453,37.66886520385742,2.740000009536743,390,17,1,5900000
67.0,860,22179.0,20,0,12.399999618530272,45.0,3,0,72.80000305175781,2012,4,55.64282989501953,37.603782653808594,2.7799999713897705,144,25,1,18700000
69.0,861,19468.0,8,0,7.599999904632568,15.300000190734863,1,0,33.900001525878906,2004,4,55.85953903198242,37.41901779174805,2.700000047683716,320,17,1,10900000
70.0,862,14362.0,12,0,8.399999618530273,18.899999618530277,1,0,37.79999923706055,1985,4,55.69060134887695,37.488887786865234,2.640000104904175,271,17,1,13600000
71.0,863,20929.0,19,0,8.0,30.0,2,0,55.0,2008,2,55.93232727050781,37.552040100097656,2.640000104904175,161,24,1,13500000
72.0,864,19019.0,5,0,11.720000267028809,35.189998626708984,2,0,63.720001220703125,2003,4,55.736236572265625,37.40463638305664,2.700000047683716,192,17,1,18500000
73.0,865,7725.0,6,1,6.5,42.0,3,0,57.900001525878906,1968,4,55.70370864868164,37.82048416137695,2.5,287,9,1,10700000
74.0,866,15787.0,16,0,10.100000381469728,44.79999923706055,3,0,73.80000305175781,1992,4,55.876014709472656,37.56452560424805,2.640000104904175,334,17,1,18000000
77.0,869,12711.0,4,0,4.0,17.0,1,0,27.0,1979,4,55.810691833496094,37.40737533569336,2.640000104904175,73,9,1,7000000
78.0,870,13705.0,10,0,9.0,30.600000381469727,2,0,52.0,1982,4,55.889137268066406,37.61927032470703,2.640000104904175,142,12,1,12900000
79.0,871,8000.0,11,0,6.5,24.0,2,0,38.79999923706055,1968,6,55.74831008911133,37.82295227050781,2.640000104904175,84,12,1,9100000
83.0,873,5451.0,5,0,7.0,32.0,2,0,45.0,1964,4,55.633880615234375,37.65614700317383,2.640000104904175,140,5,0,10350000
85.0,874,13608.0,9,0,9.0,19.200000762939453,1,0,35.5,1982,4,55.76403045654297,37.48990249633789,2.640000104904175,127,16,1,8700000
93.0,879,22499.0,11,0,13.199999809265137,33.70000076293945,2,0,60.29999923706055,2013,4,55.702735900878906,37.925594329833984,2.740000009536743,384,17,1,8800000
95.0,880,12174.0,10,0,8.5,39.0,3,0,63.0,1977,4,55.89915084838867,37.62112045288086,2.640000104904175,373,12,1,9000000
96.0,881,19848.0,21,0,10.399999618530272,34.599998474121094,2,0,60.29999923706055,2005,4,55.72182846069336,37.46348571777344,2.640000104904175,336,22,1,14800000
97.0,882,7986.0,2,0,9.199999809265137,44.59999847412109,3,0,64.19999694824219,1968,6,55.73724365234375,37.70298385620117,2.640000104904175,84,9,1,13490000
98.0,883,15615.0,2,0,10.0,20.0,1,0,38.0,1991,4,55.87055587768555,37.6309928894043,2.700000047683716,168,22,1,9100000
99.0,884,6517.0,5,0,8.0,0.0,2,0,37.0,1966,4,55.70734405517578,37.7856559753418,2.640000104904175,144,9,1,7299999
100.0,885,16197.0,2,0,8.699999809265137,53.29999923706055,4,0,84.0,1995,4,55.63011932373047,37.47794723510742,2.640000104904175,320,14,1,16990000
101.0,886,15088.0,9,0,9.0,19.100000381469727,1,0,40.0,1988,4,55.77637100219727,37.53501510620117,2.640000104904175,192,17,1,11900000
102.0,887,16839.0,3,0,9.199999809265137,14.199999809265137,1,0,36.0,1997,4,55.679500579833984,37.85475540161133,2.640000104904175,135,17,1,8000000
104.0,889,23470.0,16,0,10.399999618530272,14.600000381469728,1,0,42.0,2016,4,55.59882354736328,37.36019515991211,2.640000104904175,149,25,1,9800000
107.0,891,4747.0,5,0,5.460000038146973,17.389999389648438,1,0,30.40999984741211,1963,1,55.68210983276367,37.75419616699219,2.640000104904175,80,5,0,6500000
109.0,893,18630.0,1,0,10.300000190734863,34.0,2,0,58.09999847412109,2002,4,55.84366607666016,37.36914443969727,2.740000009536743,591,17,1,11500000
110.0,894,21384.0,14,0,10.399999618530272,19.0,1,0,39.09999847412109,2009,4,55.68402099609375,37.65630722045898,2.7799999713897705,446,25,1,14100000
112.0,896,11679.0,6,0,6.0,18.899999618530277,1,0,32.599998474121094,1976,4,55.66560363769531,37.57189178466797,2.640000104904175,125,9,1,7099996
113.0,897,12602.0,8,0,0.0,0.0,2,0,44.5,1979,4,55.63531112670898,37.38053512573242,2.640000104904175,144,9,1,10700000
115.0,898,19539.0,1,0,11.699999809265137,35.5,2,0,71.0,2005,2,55.6221923828125,37.47515487670898,2.799999952316284,1,16,1,14000000
117.0,900,20672.0,7,0,10.5,18.899999618530277,1,0,41.70000076293945,2007,4,55.72403717041016,37.90748596191406,2.7799999713897705,368,24,1,7700000
119.0,901,21979.0,17,0,9.0,30.0,2,0,54.0,2011,4,55.84368515014648,37.547306060791016,2.799999952316284,281,18,1,11700000
120.0,902,23623.0,18,0,13.100000381469728,23.0,1,0,44.09999847412109,2017,2,55.6462287902832,37.705841064453125,2.799999952316284,979,30,1,12400000
121.0,903,10898.0,2,0,7.900000095367432,16.799999237060547,1,0,32.599998474121094,1974,4,55.82994842529297,37.5687141418457,2.640000104904175,141,12,1,8900000
124.0,906,14078.0,2,0,7.900000095367432,19.0,1,0,37.09999847412109,1984,4,55.6246452331543,37.70025253295898,2.640000104904175,472,17,1,8500000
125.0,907,15840.0,19,0,10.020000457763672,19.899999618530277,1,0,38.29999923706055,1993,4,55.66554641723633,37.45335006713867,2.640000104904175,257,22,1,12789000
126.0,908,22823.0,4,0,9.300000190734863,18.600000381469727,1,0,39.09999847412109,2014,4,55.7415771484375,37.42558288574219,2.640000104904175,409,23,1,13000000
127.0,909,23940.0,12,0,0.0,0.0,2,0,47.0,2017,4,55.66128921508789,37.41293716430664,2.700000047683716,570,25,1,10600000
128.0,910,22560.0,6,0,9.0,45.0,3,0,79.0,2013,4,55.94397735595703,37.34711837768555,2.700000047683716,487,19,1,10900000
131.0,913,12182.0,1,0,8.899999618530273,30.200000762939453,2,0,52.20000076293945,1977,4,55.901554107666016,37.61103439331055,2.640000104904175,421,12,1,11950000
132.0,914,20518.0,18,0,14.5,39.0,2,0,73.0,2007,2,55.80198287963867,37.815425872802734,2.799999952316284,170,18,1,22500000
134.0,915,23185.0,6,0,10.0,18.899999618530277,1,0,39.20000076293945,2015,4,55.60483551025391,37.368309020996094,2.740000009536743,324,17,1,9650000
135.0,916,4887.0,4,0,6.0,42.0,3,0,56.70000076293945,1963,1,55.86148452758789,37.6798095703125,2.650000095367432,52,5,0,14200000
137.0,918,15455.0,5,0,8.800000190734863,20.700000762939453,1,0,41.5,1990,4,55.81634140014648,37.78973388671875,2.640000104904175,165,14,1,10500000
138.0,919,14276.0,8,0,10.100000381469728,33.900001525878906,2,0,57.79999923706055,1985,4,55.60729598999024,37.58559036254883,2.640000104904175,128,17,1,14900000
141.0,921,9007.0,9,0,6.099999904632568,30.0,2,0,44.70000076293945,1970,4,55.82508087158203,37.82411193847656,2.640000104904175,143,9,1,10200000
144.0,922,12270.0,2,0,9.0,32.29999923706055,2,0,53.59999847412109,1978,4,55.58048629760742,37.59806060791016,2.640000104904175,124,16,1,14600000
146.0,923,22152.0,17,0,12.899999618530272,34.0,2,0,60.20000076293945,2012,4,55.590946197509766,37.3793830871582,2.740000009536743,256,17,1,8495000
147.0,924,23163.0,9,0,7.599999904632568,19.0,1,0,38.5,2015,4,55.60155487060547,37.35709762573242,2.740000009536743,199,17,1,7600000
148.0,925,9336.0,11,0,6.0,18.0,1,0,31.0,1971,4,55.59687423706055,37.59370422363281,2.640000104904175,284,12,1,9999999
150.0,926,8498.0,4,0,6.0,37.0,3,0,51.400001525878906,1969,4,55.88098907470703,37.71668243408203,2.640000104904175,427,9,1,7300000
