id,building_id,floor,is_apartment,kitchen_area,living_area,rooms,studio,total_area,build_year,building_type_int,latitude,longitude,ceiling_height,flats_count,floors_total,has_elevator,target
1260,8635.0,10,0,7.0,21.899999618530277,2,0,38.29999923706055,1969,6,55.8149528503418,37.634857177734375,2.640000104904175,96,12,1,13500000
1261,13681.0,6,0,8.600000381469727,30.299999237060547,2,0,50.20000076293945,1982,4,55.88185119628906,37.49098205566406,2.640000104904175,255,16,1,11800000
1262,21990.0,15,0,8.800000190734863,30.299999237060547,2,0,52.0,2011,4,55.87903594970703,37.610618591308594,2.740000009536743,376,17,1,9990000
1263,15520.0,12,0,8.5,19.0,1,0,40.0,1991,4,55.57071685791016,37.56471633911133,2.640000104904175,329,17,1,9500000
1264,2568.0,8,0,9.5,54.5,3,0,80.30000305175781,1959,1,55.65542602539063,37.61879348754883,2.700000047683716,84,8,1,19300000
1265,7018.0,1,0,5.0,18.0,1,0,30.0,1967,1,55.84853363037109,37.49327087402344,2.4800000190734863,119,5,0,8700000
1266,23030.0,7,0,8.0,25.0,2,0,46.09999847412109,2015,2,55.71448516845703,37.79605865478516,2.799999952316284,181,17,1,14500000
1267,21965.0,6,0,10.100000381469728,43.59999847412109,3,0,82.0999984741211,2011,4,55.712501525878906,37.403297424316406,2.640000104904175,363,16,1,19100000
1268,10524.0,3,0,7.0,19.0,1,0,33.0,1973,4,55.78078079223633,37.51961135864258,2.640000104904175,140,9,1,5640000
1269,3594.0,4,0,6.5,23.799999237060547,2,0,38.59999847412109,1961,0,56.00882339477539,37.2067985534668,2.640000104904175,72,9,1,7900000
1270,9923.0,8,0,0.0,28.200000762939453,2,0,44.59999847412109,1972,4,55.6483154296875,37.41111373901367,2.640000104904175,143,9,1,7195000
1271,9749.0,4,0,8.0,17.5,1,0,41.0,1972,1,55.66321563720703,37.60555267333984,2.700000047683716,108,14,1,11500000
1272,15119.0,6,0,8.270000457763672,43.58000183105469,3,0,71.55000305175781,1988,4,55.87678909301758,37.709468841552734,2.640000104904175,208,14,1,14900000
1273,11454.0,11,0,9.510000228881836,19.440000534057617,1,0,34.77000045776367,1975,6,55.6292839050293,37.48640823364258,2.640000104904175,97,14,1,8520000
1274,15761.0,11,0,10.199999809265137,45.79999923706055,3,0,73.30000305175781,1992,4,55.85408020019531,37.35760116577149,2.700000047683716,519,17,1,13300000
1275,14732.0,9,0,10.2,17.2,1,0,40.0,1987,4,55.62576675415039,37.72284698486328,2.700000047683716,261,22,1,7299000
1276,14767.0,13,0,10.199999809265137,45.79999923706055,3,0,73.30000305175781,1987,4,55.64683151245117,37.39256286621094,2.640000104904175,408,17,1,13500000
1277,9096.0,1,0,11.199999809265137,21.5,1,0,43.0,1970,6,55.6522102355957,37.56789779663086,2.640000104904175,93,14,1,11000000
1278,24556.0,9,0,11.5,31.799999237060547,2,0,56.5099983215332,2020,2,55.879493713378906,37.539886474609375,3.0,1057,21,0,9900000
1279,20385.0,5,0,9.0,0.0,1,0,36.400001525878906,2006,4,55.89211654663086,37.65901184082031,2.740000009536743,156,14,1,8680000
1280,11007.0,10,0,9.5,19.700000762939453,1,0,42.29999923706055,1974,6,55.60497283935547,37.58730697631836,2.640000104904175,94,14,1,6700000
1281,21823.0,8,0,12.0,62.0,2,0,77.0,2011,2,55.67753982543945,37.6343994140625,3.0,869,33,1,24900000
1282,11653.0,1,0,0.0,0.0,3,0,72.0,1976,4,55.64313888549805,37.4815673828125,2.640000104904175,255,16,1,24750000
1283,17286.0,3,0,9.0,30.0,2,0,52.0,1998,4,55.875247955322266,37.518310546875,2.640000104904175,131,17,1,12000000
1284,24037.0,25,0,0.0,0.0,1,0,40.29999923706055,2018,2,55.55776596069336,37.555023193359375,2.799999952316284,1623,33,1,11100000
1285,20653.0,22,0,10.0,18.0,1,0,42.0,2007,4,55.72161865234375,37.90775680541992,2.7799999713897705,184,24,1,6700000
1286,8995.0,4,0,9.510000228881836,19.440000534057617,1,0,35.29999923706055,1970,4,55.80304718017578,37.76083755493164,2.640000104904175,98,14,1,7200000
1287,23541.0,10,0,9.399999618530272,33.79999923706055,2,0,56.0,2016,4,55.93048858642578,37.54353332519531,2.799999952316284,336,17,1,15800000
1288,5078.0,1,0,6.0,27.0,2,0,41.0,1963,4,55.826297760009766,37.75651550292969,2.640000104904175,59,5,0,6799999
1289,4914.0,2,0,5.400000095367432,30.0,2,0,45.29999923706055,1963,4,55.6506462097168,37.59381103515625,2.640000104904175,100,5,0,8200000
1290,17738.0,17,0,9.199999809265137,31.899999618530277,2,0,53.79999923706055,2000,4,55.606563568115234,37.591495513916016,2.640000104904175,271,17,1,14490000
1291,10050.0,4,0,5.900000095367432,41.0,3,0,58.0,1972,4,55.78454208374024,37.63882446289063,2.640000104904175,214,9,1,10990000
1292,19315.0,6,0,12.0,56.5,3,0,96.1999969482422,2004,4,55.56510543823242,37.58113861083984,2.75,296,17,1,18700000
1293,5096.0,7,0,0.0,0.0,2,0,37.79999923706055,1963,6,55.64515686035156,37.59868240356445,2.640000104904175,72,9,1,9600000
1294,7438.0,8,0,6.0,24.0,2,0,40.5,1967,6,55.81555938720703,37.79713821411133,2.640000104904175,181,12,1,10900000
1295,15705.0,1,0,0.0,19.0,1,0,38.0,1992,4,55.699588775634766,37.85183334350586,2.700000047683716,196,17,1,5600000
1296,2296.0,10,0,9.0,35.0,2,0,64.0,1958,1,55.76446914672852,37.78597259521485,3.0,300,10,1,10500000
1297,5781.0,1,0,6.0,17.0,1,0,29.0,1965,0,55.755859375,37.79816818237305,2.640000104904175,100,5,0,6100000
1298,15908.0,2,0,8.5,31.0,2,0,52.0,1993,4,55.85133361816406,37.343353271484375,2.640000104904175,222,14,1,9990000
1299,4246.0,3,0,5.769999980926514,28.0,2,0,43.65999984741211,1962,1,55.79845428466797,37.77472305297852,2.4800000190734863,64,5,0,9650000
1300,24370.0,12,0,11.0,45.0,3,0,76.0,2019,2,55.57033920288086,37.49176406860352,2.740000009536743,223,16,1,9900000
1301,21498.0,18,0,16.200000762939453,61.20000076293945,3,0,95.3000030517578,2010,2,55.65156173706055,37.51713943481445,3.0,429,20,1,22500000
1302,12793.0,7,0,8.0,38.0,3,0,65.0,1979,4,55.873443603515625,37.626277923583984,2.700000047683716,215,9,1,15690000
1303,8744.0,2,0,6.599999904632568,22.899999618530277,2,0,43.0,1970,1,55.77685546875,37.57492065429688,2.640000104904175,70,9,1,9490000
1304,1787.0,4,0,9.5,35.20000076293945,2,0,62.79999923706055,1957,1,55.684837341308594,37.57112884521485,3.0,292,8,1,18600000
1305,6757.0,2,0,5.199999809265137,21.600000381469727,1,0,31.799999237060547,1966,6,55.69133377075195,37.60894775390625,2.640000104904175,72,9,1,10500000
1306,17820.0,8,0,0.0,0.0,1,0,37.400001525878906,2000,4,55.733036041259766,37.82550430297852,2.640000104904175,201,17,1,10300000
1307,3352.0,1,0,5.769999980926514,18.57999992370605,1,0,30.06999969482422,1960,1,55.826656341552734,37.427371978759766,2.4800000190734863,100,5,0,7900000
1308,13892.0,1,0,7.800000190734863,34.099998474121094,3,0,53.5,1983,4,55.71492004394531,37.45510482788086,2.4800000190734863,111,16,1,17300000
1309,21636.0,15,0,10.0,20.0,1,0,40.0,2010,4,55.59210205078125,37.37033081054688,2.700000047683716,384,17,1,6550000
1310,10185.0,3,0,7.0,30.0,2,0,45.0,1972,6,55.72722625732422,37.631595611572266,2.640000104904175,98,14,1,12500000
1311,24220.0,2,1,7.0,28.0,2,0,45.0,2018,2,55.7851676940918,37.56404113769531,3.0,356,14,1,14600000
1312,11220.0,4,0,6.400000095367432,20.0,1,0,34.5,1975,4,55.62040710449219,37.70245361328125,2.640000104904175,215,9,1,6100000
1313,9831.0,3,0,6.699999809265137,19.0,1,0,33.0,1972,4,55.596771240234375,37.66440200805664,2.640000104904175,213,9,1,6500000
1314,8702.0,2,0,9.300000190734863,42.59999847412109,3,0,64.30000305175781,1970,0,55.774070739746094,37.4937858581543,2.640000104904175,84,12,1,17500000
